Title,GDP_measure,value
2014,"Taxes less subsidies on products and production, cont annual",0.6
2014,"Gross Capital Formation, cont annual",1.7
2014,"Gross fixed capital formation, cont annual",1.2
2014,"NPISH final consumption expenditure, cont annual",0
2014,"General Government final consumption expenditure, cont annual",0.4
2014,"Less imports, cont annual",1.2
2014,"Net trade, cont annual",-0.5
2014,"Business investment, cont annual",0.5
2014,"Exports, cont annual",0.7
2014,"Gross Capital Formation, growth annual",10.199999999999999
2014,"Household final consumption expenditure, cont annual",1.3
2014,"Deflator: Less imports, growth annual",-4.0999999999999996
2014,"Revision: Less imports, growth annual",0
2014,"Revision: Business investment, growth annual",0
2014,"Revision: Exports, growth annual",0
2014,"Deflator: Household final consumption expenditure, growth annual",1.9
2014,"Deflator: NPISH final consumption expenditure, growth annual",2.2999999999999998
2014,Trade in Goods:Balance:Total:CP:SA £m,-122071
2014,"Deflator: Gross fixed capital formation, growth annual",1.4
2014,Trade in Goods:Imports:Total:CP:SA £m,415187
2014,"Deflator: Exports, growth annual",-2.8
2014,Trade in Goods:Exports:Total:CP:SA £m,293116
2014,"Deflator: General Government final consumption expenditure, growth annual",0.8
2014,"Deflator: Gross Capital Formation, growth annual",-0.9
2014,"Revision: Compensation of employees, growth annual",0
2014,"Revision: GOS of corporations, growth annual",0
2014,"Revision: Other income, growth annual",0
2014,"Revision: Taxes less subsidies on products and production, growth annual",0
2014,Household Final Consumption Expenditure: Restaurants & hotels: Annual growth rate %: Current Price: Seasonally Adjusted,4.5
2014,"Acquisitions less disposals of valuables: total economy CP SA, £m",-52
2014,"Acquisitions less disposals of valuables: total economy CVM SA, £m",-97
2014,Household Final Consumption Expenditure: Education: Annual growth rate %: Current Price: Seasonally Adjusted,11.4
2014,Household Final Consumption Expenditure: Education: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,1.2
2014,10 Education CP SA £m,19757
2014,10 Education CVM NAYear SA £m,22474
2014,01 Food and non-alcoholic beverages CVM NAYear SA £m,92768
2014,01 Food and non-alcoholic beverages CP SA £m,97568
2014,Miscellaneous annual growth rate %,10.7
2014,COICOP 12 Misc CVM annual growth rate %,4.4000000000000004
2014,Household Final Consumption Expenditure: Restaurants & hotels: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,1.6
2014,Household Final Consumption Expenditure: Clothing & footwear: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,5.6
2014,Household Final Consumption Expenditure: Housing: Annual growth rate %: Current Price: Seasonally Adjusted,2.5
2014,Household Final Consumption Expenditure: Alcohol & tobacco: Annual growth rate %: Current Price: Seasonally Adjusted,0.5
2014,Household Final Consumption Expenditure: Clothing & footwear: Annual growth rate %: Current Price: Seasonally Adjusted,6
2014,Household Final Consumption Expenditure: Alcohol & tobacco: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,-2.7
2014,Total Gross Fixed Capital Formation CP SA £m,305747
2014,Total Gross Fixed Capital Formation CVM SA £m,313472
2014,Compensation of employees D.1 annual growth rate YoY CP SA %,2.2000000000000002
2014,Household Final Consumption Expenditure: Health: Annual growth rate %: Current Price: Seasonally Adjusted,3.5
2014,Household Final Consumption Expenditure: Health: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,1.4
2014,"Change in Inventories: Manufacturing: Materials, Stores & Fuel: £M: CVM: SA £m",-71
2014,Change in Inventories: Manufacturing: Work in Progress: £M: CVM: SA £m,1208
2014,Change in Inventories: Manufacturing: Finished Goods: £M: CVM: SA £m,1521
2014,Household Final Consumption Expenditure: Housing: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,-0.4
2014,Household Final Consumption Expenditure: Household goods & services: Annual growth rate %: Current Price: Seasonally Adjusted,4.9000000000000004
2014,Household Final Consumption Expenditure: Household goods & services: Annual growth rate %: Chained Volume Measures: Seasonally Adj,4.2
2014,Difference between GDP(E) and GDP(A) MP (SA CP) £m,0
2014,Statistical discrepancy (income) £m,0
2014,Difference between GDP(Expenditure) and GDP(Average) MP(CVM SA) £m,0
2014,Household Final Consumption Expenditure: Communication: Annual growth rate %: Current Price: Seasonally Adjusted,-1
2014,Household Final Consumption Expenditure: Communication: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,-2.2000000000000002
2014,Household Final Consumption Expenditure: Recreation & culture: Annual growth rate %: Current Price: Seasonally Adjusted,3.2
2014,Gross Operating Surplus: Financial Corporations: Total: CP SA £m,59371
2014,Household Final Consumption Expenditure: Transport: Annual growth rate %: Current Price: Seasonally Adjusted,3.8
2014,Household Final Consumption Expenditure: Transport: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,4.0999999999999996
2014,Gross value added at basic prices annual deflator growth rate SA %...455,1.2
2014,"Agriculture, Forestry and Fishing (period on period growth) %:CVM",12.2
2014,Gross value added at basic prices annual growth CVM SA %,3.4
2014,Mining and Quarrying (period on period growth) %:CVM,0.6
2014,"Sections: B, C, D and E (period on period growth) %:CVM",1.5
2014,Manufacturing (period on period growth) %:CVM,2.9
2014,Household Final Consumption Expenditure: Recreation & culture: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,2.2999999999999998
2014,Gross value added at basic prices annual growth rate CP SA %,4.5999999999999996
2014,"Electricity, Gas, Steam and Air Conditioning Supply(period on period growth):CV",-6
2014,Wholesale & Retail Trade;Repair Of Motor Vehicles/cycles (period-period growth),4.9000000000000004
2014,"Water Supply; Sewerage,Waste Management & Remediation Act (period-period growth",0.7
2014,Total Services: Period on Period Growth %:CVM,3.2
2014,Construction (period on period growth) %:CVM,8.8000000000000007
2014,Non-profits institutions annual growth rate YoY CVM SA %,1.1000000000000001
2014,General government annual growth rate YoY CP SA %,3
2014,Human Health and Social Work Activities (period on period growth):CVM,3.4
2014,General government annual growth rate YoY CVM SA %,2.2000000000000002
2014,Total exports annual growth rate YoY CP SA %,-0.6
2014,Education (period on period growth) %:CVM,1.5
2014,Public Admin and Defence; Compulsory Social Security (period on period growth),-1.8
2014,Exports services annual growth rate CP SA %,1.8
2014,Accommodation and Food Service Activities (period on period growth):CVM,2.7
2014,Real Estate Activities (period on period growth) %:CVM,3.1
2014,Financial and Insurance Activities (period on period growth) %:CVM,-1.7
2014,Sections: M and N (period on period growth) %:CVM,7.5
2014,Imports services annual growth rate CP SA %,1.2
2014,Expenditure based estimate annual growth rate CP SA %,4.5999999999999996
2014,Expenditure based estimate annual growth rate CVM SA %,3.4
2014,GOS Public corporations annual growth rate YoY CP SA %,1.3
2014,GOS of corporations annual growth YoY CP SA %,8.6999999999999993
2014,Gross Domestic Product at market prices: CP: NSA £m,1844295
2014,Total exports annual growth rate YoY CVM SA %,2.2999999999999998
2014,Exports services annual growth rate CVM SA %,1.9
2014,Total imports annual growth rate YoY CP SA %,-0.5
2014,"Distribution, hotels and restaurants (period on period growth):CVM",4.4000000000000004
2014,Other Services (period on period growth) %:CVM,6.2
2014,Total imports annual growth rate YoY CVM SA %,3.8
2014,Imports services annual growth rate CVM SA %,4.5
2014,CVM SA changes in inventories timing adjustment £m,-1
2014,CP SA changes in inventories timing adjustment £m,0
2014,Gross Operating Surplus: NFCos: Private: Alignment adjustments: CP SA £m,0
2014,Income based estimate annual growth rate CVM SA %,3.4
2014,Gross added value at factor cost annual growth rate YoY CP SA %,4.7
2014,Other income annual growth rate YoY CP SA %,6.9
2014,Gross national income at market prices annual growth rate CP SA %,4.7
2014,GNDI: chained volume measures: SA. % change compared with previous year,3.5
2014,Gross final expenditure annual growth rate YoY CP SA %,3.5
2014,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: Y on Y-1 growth %: CP £m: SA,10.199999999999999
2014,Change in Inventories: Retail: £M: CVM NAYear: SA £m,2782
2014,GOS Financial corporations annual growth rate YoY CP SA %,2.9
2014,Income based estimate annual growth rate CP SA %,4.5999999999999996
2014,Taxes on products & production less subsidies annual growth rate YoY CP SA %,5.0999999999999996
2014,Total domestic expenditure annual growth rate YoY CP SA %,4.7
2014,GFCF: General government - annual growth rate: CVM: SA %,8.6999999999999993
2014,Other buildings and structures - annual growth rate %,3.4
2014,Other machinery and equipment - annual growth rate %,10.6
2014,Transport equipment - annual growth rate %,45.3
2014,Dwellings - annual growth rate %,9.5
2014,Total domestic expenditure annual growth rate YoY CVM SA %,3.4
2014,Intangible fixed assets - annual growth rate %,0.5
2014,Gross domestic expenditure annual deflator growth rate SA %...578,1.2
2014,Households (S.14): Individual consumption expenditure (P.31) Uses: Current price: £m: SA,1142350
2014,Household final consumption expenditure :National concept CVM SA - £m,1165059
2014,GFCF general government annual growth CP SA %,11.3
2014,Gross final expenditure annual growth rate YoY CVM SA %,3.1
2014,T...590,12.8
2014,T...591,6.4
2014,Gross Domestic Product index: Current price: Seasonally adjusted,93.6
2014,Total national household final consumption annual growth rate YoY CVM SA %,2.1
2014,Gross value added at basic price index: Current price: Seasonally adjusted,93.7
2014,Gross domestic product index: CVM: Seasonally adjusted,96
2014,GFCF-1...599,17.899999999999999
2014,Non-profits institutions annual growth rate YoY CP SA %,3.4
2014,GFCF-2...603,15.4
2014,GFCF-2...604,25.7
2014,GFCF-1...606,24.4
2014,Gross Domestic Product: chained volume measures: Seasonally adjusted £m,1890493
2014,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CP SA £m,2394262
2014,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CVM SA £m,2429522
2014,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CP: SA,656
2014,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CVM: SA",8424
2014,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CP: SA",8297
2014,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CVM: SA,15416
2014,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CP: SA,15058
2014,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CVM: SA",56287
2014,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CP: SA",55347
2014,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CVM: SA,671
2014,Total national household final consumption annual growth rate %,4
2014,Gross domestic product at market prices:Implied deflator:SA,97.6
2014,Gross National Income: Current price: Seasonally adjusted £m,1806468
2014,Gross Value Added (Average) at basic prices: CP SA £m,1645955
2014,Gross Value Added at basic prices:chained volume measures:Seasonally adjusted £m,1680700
2014,GFCF-3...643,7.8
2014,GFCF-3...644,12.1
2014,GFCF-4...648,4.7
2014,GFCF-4...649,16.399999999999999
2014,GFCF public corps dwellings annual growth rate CVM SA %,15.5
2014,GFCF private sector dwellings annual growth rate CVM SA %,8.6999999999999993
2014,UK resident population: mid-year estimates (Qtly data interpolated),64597
2014,GFCF public corps transfer of ownership costs annual growth rate CVM SA %,24
2014,Total national expenditure:Implied deflator:SA,98.5
2014,GFCF private sector transfer of ownership costs annual growth rate CVM SA %,14.9
2014,Gross National Disposable Income index: CVM: Seasonally adjusted,95.4
2014,Gross value added at basic prices: Output Index: CVM SA,95.7
2014,Total national expenditure (aligned) - P.3+P.5: CVM SA £m,1901970
2014,Total national expenditure (aligned) - P.3+P.5: CP SA £m,1873970
2014,Total national expenditure:Implied deflator:SA 2017=100,96.255300000000005
2014,Gross domestic expenditure annual deflator growth rate SA %...668,1.2
2014,GFCF : S.13 : TOTAL : TOTAL : CP : SA : VALUE : £m : P.51g,50796
2014,Gross Domestic Product at market prices: Current price: Seasonally adjusted £m,1844295
2014,Gross Fixed Capital Formation: Total Economy:All Intangible Fixed Assets CVM SA,62036
2014,Gross Domestic Product at market prices:Implied deflator:SA 2017=100,95.453699999999998
2014,GDP Deflator: Year on Year growth: SA %...684,1.7
2014,"GVA exc oil and gas growth rate, QonQ, AonA %:CVM",3.4
2014,GVA excluding oil and gas (06) (Index):CVM,95.8
2014,Total Market Sector GVA : Period on period growth %:CVM,3.7
2014,Household final consumption expenditure :Net tourist expenditure CVM NAYear SA £,6635
2014,Household final consumption expenditure: Net tourist expenditure CP SA £m,6534
2014,Household Final Consumption Expenditure: Durable goods: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,7.1
2014,Household Final Consumption Expenditure: Total goods: Annual growth rate %: Current Price: Seasonally Adjusted,2
2014,Gross Fixed Capital Formation:Total Economy:Total Intangible Fixed Assets: CP SA...698,60565
2014,Gross Fixed Capital Formation: Whole economy: Plant and machinery: CP SA,62461
2014,Total Market Sector GVA : Index 1dp:CVM,95
